Quote CreatedAt,CP Name,mode,Total Quotes Requested,Total Requested Shipment,Total Quotes Awarded,Total Booked Shipment,Total Shipment Failed by CP,Total Quotes Failed by Vendor,Abandon Shipments by CP,Abandon Shipments by Vendor,Avg. Booking Lead Time (In Minutes)
3/31/2023 0:00,Rhinotex,LTL,16,4,1,1,3,,,,19.01666667
3/31/2023 0:00,Seat Specialists,LTL,16,4,2,2,2,1,,,4.033333333
3/31/2023 0:00,Sipa North America,LTL,12,1,1,1,,1,,,2.533333333
3/31/2023 0:00,Size Metal,LTL,12,1,,,1,1,,,
3/31/2023 0:00,The Bottle Crew,Customs,1,1,1,1,,,,,0.483333333
3/31/2023 0:00,The Cortina Companies,FTL,29,3,2,2,1,8,,,10.48888889
3/31/2023 0:00,The Cortina Companies,LTL,5,1,,,1,3,,,
3/31/2023 0:00,The Wahlberg Texas Corporation,LTL,12,3,,,3,2,,,
3/31/2023 0:00,The Woodwork Man,LTL,23,2,2,2,,2,,,12.19782609
3/31/2023 0:00,Trisonic,LTL,4,1,,,1,,,,
3/31/2023 0:00,Upland Enterprises Inc.,LTL,16,2,,,2,1,,,
3/31/2023 0:00,UrthPact,FTL,12,1,,,1,2,,1,
3/31/2023 0:00,UrthPact,LTL,12,1,1,1,,,,,6.983333333
3/31/2023 0:00,Valle Redondo SA DE CV,FTL,21,2,,,2,2,,1,
3/31/2023 0:00,Valleywood Cabinetry,LTL,11,1,,,1,,,,
3/31/2023 0:00,Valudor Products,FTL,18,2,1,1,1,2,,,7.466666667
3/31/2023 0:00,WIT LOGISTICS,FTL,9,1,1,1,,1,,,18.58333333
3/30/2023 0:00,5J Logistics,LTL,14,1,1,1,,,,,1048.283333
3/30/2023 0:00,ABN Logistics,FTL,16,2,1,1,1,6,,,26.05
3/30/2023 0:00,AJSRE NY Inc,LTL,100,10,3,3,7,1,,,1477.00914
3/30/2023 0:00,ALL-CITY METAL,LTL,10,1,,,1,1,,,
3/30/2023 0:00,American Hyperion Solar LLC,Customs,1,1,,,1,,,,
3/30/2023 0:00,American Hyperion Solar LLC,FCL,1,1,1,1,,,,,0.65
3/30/2023 0:00,Ammega Group,FTL,8,1,1,1,,6,,,5.733333333
3/30/2023 0:00,"Astera, inc",FTL,10,1,,,1,1,,1,
3/30/2023 0:00,Backyard Soda Co Inc.,LTL,11,1,,,1,,,,
3/30/2023 0:00,BBQ Grill Outlet,LTL,37,3,,,3,1,,,
3/30/2023 0:00,Big Frig,LTL,15,1,,,1,1,,,
3/30/2023 0:00,Carletta's Corner,LTL,13,1,,,1,1,,,
3/30/2023 0:00,Civit Products,LTL,133,11,5,5,6,,,,2.576900585
3/30/2023 0:00,Clovis Polycon,LTL,13,1,,,1,,,,
3/30/2023 0:00,ConXtech,Air,1,1,1,1,,,,,11.11666667
3/30/2023 0:00,D P Nicoli,FTL,10,1,,,1,7,,1,
3/30/2023 0:00,Dahdoul Textiles,FTL,27,3,,,3,5,,,
3/30/2023 0:00,Dahdoul Textiles,LTL,105,9,5,5,4,3,,,72.6026455
3/30/2023 0:00,DRC Industries,FTL,70,6,3,3,3,22,,1,18.64259259
3/30/2023 0:00,DRC Industries,LTL,151,13,4,4,9,5,,,50.32291667
3/30/2023 0:00,DreamPod,LTL,28,3,,,3,2,,,
3/30/2023 0:00,EZE Ryders,LTL,25,2,1,,2,1,,,
3/30/2023 0:00,Facility Armor,LTL,26,2,,,2,3,,,
3/30/2023 0:00,Frimpeks,LTL,26,2,,,2,,,,
3/30/2023 0:00,Ginger People,LTL,13,1,,,1,,,,
3/30/2023 0:00,Hascor Freight,LTL,14,1,,,1,,,,
3/30/2023 0:00,HTP SUPPLY LLC,FTL,8,1,1,1,,,,,3.133333333
3/30/2023 0:00,Innovative Forage,FTL,8,1,,,1,1,,,
3/30/2023 0:00,Innovative Forage,LTL,39,3,,,3,2,,,
3/30/2023 0:00,International Surrey Company Ltd.,LTL,70,5,1,1,4,5,,,4.75
3/30/2023 0:00,Inxeption Marketplace,FTL,27,4,2,2,2,9,,,924.0666667
3/30/2023 0:00,Inxeption Marketplace,LTL,109,10,,,10,6,,,
3/30/2023 0:00,"JumpSport, Inc.",LTL,72,5,1,1,4,5,,,39.55
3/30/2023 0:00,KOACORE,FTL,8,1,,,1,1,,,
3/30/2023 0:00,Konsyl,FTL,19,2,2,2,,4,,,4.178947368
3/30/2023 0:00,LA Floor Coverings,LTL,131,10,2,2,8,1,,,2.479166667
3/30/2023 0:00,Land View Inc,LTL,16,2,,,2,,,,
3/30/2023 0:00,LazySuzy,LTL,35,3,,,3,1,,,
3/30/2023 0:00,Mersi Distribution,LTL,36,9,3,3,6,4,,,400.0277778
3/30/2023 0:00,Meyer Burger (Americas) Ltd.,Drayage,4,4,4,4,,,,,1.704166667
3/30/2023 0:00,MKB Company,FTL,18,2,1,1,1,7,,1,3.383333333
3/30/2023 0:00,MKB Company,LTL,27,3,2,2,1,4,,,2.794791667
3/30/2023 0:00,Modern Digs,LTL,13,1,1,1,,1,,,2.766666667
3/30/2023 0:00,Murphy Enterprises of Alabama Inc,LTL,33,4,1,1,3,4,,,11.63333333
3/30/2023 0:00,Nomadica Outfitters,LTL,10,1,1,1,,1,,,3
3/30/2023 0:00,OnBoard Logistics,LTL,28,2,,,2,,,,
3/30/2023 0:00,One Source Kitchen and Bath,FTL,12,1,,,1,8,,1,
3/30/2023 0:00,Pearl Design Co,LTL,13,1,,,1,4,,,
3/30/2023 0:00,Petersen Linens Company,LTL,11,1,,,1,,,,
3/30/2023 0:00,Pioneers Harvest,LTL,30,3,1,1,2,,,,0.933333333
3/30/2023 0:00,Presotea US,LTL,12,1,,,1,,,,
3/30/2023 0:00,Prime Packaging,LTL,14,1,,,1,1,,,
3/30/2023 0:00,Priority Tire,LTL,24,2,,,2,1,,,
3/30/2023 0:00,R&R Corp,LTL,38,3,1,1,2,1,,,8.416666667
3/30/2023 0:00,"Ready Containment , LLC",LTL,12,1,,,1,,,,
3/30/2023 0:00,Regal Beloit - International,Air,1,1,,1,,,,,2.083333333
3/30/2023 0:00,Regal Beloit - International,FCL,13,10,10,10,,,,,-10119.83077
3/30/2023 0:00,Regal Beloit - International,LCL,15,13,13,13,,,,,330.2322222
3/30/2023 0:00,Renwick Handcrafted Tiles,LTL,9,1,1,1,,,,,5.4
3/30/2023 0:00,Rhinotex,LTL,8,2,2,2,,,,,25.30833333
3/30/2023 0:00,"Runergy PV Technology (Thailand) Co., LTD",FCL,1,1,1,1,,,,,0.816666667
3/30/2023 0:00,Shoe Palace,FTL,24,3,,,3,6,,,
3/30/2023 0:00,Sipa North America,LTL,41,4,3,3,1,2,,,5.227586207
3/30/2023 0:00,Size Metal,LTL,12,1,1,1,,,,,3.7
3/30/2023 0:00,Southeastern Corrugated,FTL,2,1,1,1,,,,,4.916666667
3/30/2023 0:00,Southeastern Corrugated,LTL,14,1,,,1,,,,
3/30/2023 0:00,SRQ FABRICATIONS,LTL,4,1,,,1,2,,,
3/30/2023 0:00,Sun Image Distributors,LTL,265,21,10,10,11,4,,,7.41547619
3/30/2023 0:00,The Cortina Companies,FTL,28,3,3,3,,7,,,405.497619
3/30/2023 0:00,The Van Mart,LTL,12,1,1,1,,,,,2.883333333
3/30/2023 0:00,The Wahlberg Texas Corporation,LTL,32,8,8,8,,10,,,7.4625
3/30/2023 0:00,The Woodwork Man,LTL,11,1,,,1,1,,,
3/30/2023 0:00,Valle Redondo SA DE CV,FTL,21,2,,,2,4,,2,
3/30/2023 0:00,Valleywood Cabinetry,LTL,33,3,1,1,2,2,,,2.4
3/30/2023 0:00,Valudor Products,FTL,36,4,1,1,3,14,,2,9.033333333
3/30/2023 0:00,Vertical Solutions,LTL,4,1,1,1,,1,,,123.6333333
3/30/2023 0:00,Vogue Hospitality,FTL,48,6,,,6,6,,,
3/30/2023 0:00,VS Booths 360,LTL,30,3,2,2,1,1,,,8.8
3/30/2023 0:00,WIT LOGISTICS,FTL,8,1,1,1,,3,,,2.483333333
3/29/2023 0:00,5J Logistics,LTL,28,2,,,2,,,,
3/29/2023 0:00,ABN Logistics,FTL,9,1,,,1,4,,1,
3/29/2023 0:00,AJSRE NY Inc,LTL,92,9,2,2,7,1,,,112.1710526
3/29/2023 0:00,Amer Rugs,LTL,41,3,2,2,1,1,,,1.620987654
3/29/2023 0:00,American Hyperion Solar LLC,Customs,1,1,,,1,,,,
3/29/2023 0:00,American Hyperion Solar LLC,FCL,151,151,95,140,11,,,,0.7425
3/29/2023 0:00,Architerra Designs,FTL,14,1,,,1,7,,1,
3/29/2023 0:00,BBQ Grill Outlet,LTL,46,4,,,4,5,,,
3/29/2023 0:00,Big Frig,LTL,42,3,,,3,,,,
3/29/2023 0:00,Blu Sleep Products,LTL,13,1,1,1,,,,,5.35
3/29/2023 0:00,Brown-Forman,FCL,1,1,1,1,,,,,4.783333333
3/29/2023 0:00,Caig Laboratories,LTL,11,1,1,1,,1,,,7.1
3/29/2023 0:00,Civit Products,LTL,47,4,1,1,3,,,,2.366666667
3/29/2023 0:00,Classic Soft Trim - Outbound San Diego,FTL,1,1,1,1,,,,,0.516666667
3/29/2023 0:00,D P Nicoli,FTL,8,1,,,1,,,1,
3/29/2023 0:00,Dahdoul Textiles,FTL,13,2,1,1,1,4,,1,93.98333333
3/29/2023 0:00,Dahdoul Textiles,LTL,44,5,2,2,3,7,,,9.093478261
3/29/2023 0:00,DRC Industries,FTL,139,14,8,8,6,36,,6,45.52099567
3/29/2023 0:00,DRC Industries,LTL,84,7,5,5,2,1,,,5.041388889
3/29/2023 0:00,DreamPod,LTL,9,1,1,1,,1,,,4.05
3/29/2023 0:00,Dynamic Wood Products Inc,FTL,9,1,,,1,1,,1,
3/29/2023 0:00,Ebisu Supplies,LTL,14,1,,,1,,,,
3/29/2023 0:00,Elma Electronic,FTL,16,2,1,1,1,11,,,6.1
3/29/2023 0:00,EOS Trading Corp,LTL,8,2,1,1,1,2,,,6.116666667
3/29/2023 0:00,EZE Ryders,LTL,30,2,1,1,1,,,,4.133333333
3/29/2023 0:00,Facility Armor,LTL,14,1,1,1,,2,,,7.05
3/29/2023 0:00,Fortress Edging LLC,LTL,11,1,,,1,,,,
3/29/2023 0:00,Golden Dough Foods,FTL,18,2,1,1,1,5,,,16.38333333
3/29/2023 0:00,Gotham Synergy,FTL,16,1,,,1,3,,1,
3/29/2023 0:00,Griffin Fitness,LTL,25,2,,,2,2,,,
3/29/2023 0:00,Grow Cargo,LTL,10,1,1,1,,,,,1455.533333
3/29/2023 0:00,HD Buttercup LP,FTL,51,4,,,4,25,,4,
3/29/2023 0:00,HD Buttercup LP,LTL,4,1,1,1,,,,,2.6
3/29/2023 0:00,HTP SUPPLY LLC,FTL,30,3,,,3,3,,1,
3/29/2023 0:00,Innovative Forage,FTL,18,2,,,2,3,,1,
3/29/2023 0:00,Innovative Forage,LTL,33,3,,,3,3,,,
3/29/2023 0:00,Inxeption Marketplace,FTL,70,11,4,4,7,22,,,45.27083333
3/29/2023 0:00,Inxeption Marketplace,LTL,122,10,,,10,5,,,
3/29/2023 0:00,Jacks Bumpers,LTL,8,1,1,1,,1,,,0.9
3/29/2023 0:00,JS Marketing,LTL,4,1,1,1,,,,,2.683333333
3/29/2023 0:00,"JumpSport, Inc.",LTL,64,5,,,5,4,,,
3/29/2023 0:00,KOACORE,FTL,20,2,,,2,2,,2,
3/29/2023 0:00,Konsyl,FTL,21,2,2,2,,2,,,6.642857143
3/29/2023 0:00,LA Floor Coverings,FTL,8,1,,,1,2,,,
3/29/2023 0:00,LA Floor Coverings,LTL,58,4,,,4,,,,
3/29/2023 0:00,Land View Inc,LTL,33,4,2,2,2,4,,,8.814035088
3/29/2023 0:00,LazySuzy,LTL,24,2,,,2,,,,
3/29/2023 0:00,Marcoselectronics,FTL,6,1,1,1,,4,,,7.333333333
3/29/2023 0:00,Mersi Distribution,LTL,12,3,,,3,3,,,
3/29/2023 0:00,MKB Company,LTL,22,2,,,2,,,,
3/29/2023 0:00,Modern Digs,LTL,24,2,1,1,1,4,,,5.983333333
3/29/2023 0:00,Morning Fresh Dairy,LTL,11,1,1,1,,,,,173.0333333
3/29/2023 0:00,Nomadica Outfitters,LTL,5,1,1,1,,1,,,6.983333333
3/29/2023 0:00,OnBoard Logistics,LTL,54,4,2,2,2,,,,5.769230769
3/29/2023 0:00,Pactra USA,FTL,6,2,,,2,,,2,
3/29/2023 0:00,Pearl Design Co,LTL,11,1,,,1,,,,
3/29/2023 0:00,Petersen Linens Company,LTL,11,1,,,1,,,,
3/29/2023 0:00,Pioneers Harvest,FTL,28,2,,,2,14,,2,
3/29/2023 0:00,Pioneers Harvest,LTL,10,1,,,1,,,,
3/29/2023 0:00,Priority Tire,LTL,28,2,2,2,,1,,,4.283333333
3/29/2023 0:00,R&R Corp,LTL,12,1,1,1,,,,,2.366666667
3/29/2023 0:00,RAC Corporation,FTL,1,1,1,1,,,,,7.783333333
3/29/2023 0:00,RCI Off Road,LTL,9,1,1,1,,,,,2.7
3/29/2023 0:00,Regal Beloit - International,LCL,13,12,11,12,,,,,1.46025641
3/29/2023 0:00,Rehab Racing Development,LTL,26,2,2,2,,1,,,4.908333333
3/29/2023 0:00,Saatvik Green Energy (P) Ltd.,Customs,1,1,1,1,,,,,1.166666667
3/29/2023 0:00,Sipa North America,LTL,5,1,1,1,,2,,,5.466666667
3/29/2023 0:00,Size Metal,LTL,44,4,1,1,3,2,,,2.933333333
3/29/2023 0:00,Source Direct,LTL,8,2,,,2,2,,,
3/29/2023 0:00,Southeastern Corrugated,LTL,59,4,,,4,,,,
3/29/2023 0:00,Spinpix360,LTL,30,3,2,2,1,3,,,12.35964912
3/29/2023 0:00,SRQ FABRICATIONS,LTL,8,2,2,2,,2,,,4.058333333
3/29/2023 0:00,STAAR SCS,LTL,11,1,,,1,2,,,
3/29/2023 0:00,Sun Image Distributors,LTL,37,3,3,3,,1,,,5.534684685
3/29/2023 0:00,Sweet Street Desserts,FTL,4,1,,,1,,,1,
3/29/2023 0:00,The Cortina Companies,FTL,18,2,,1,1,2,,1,1211.816667
3/29/2023 0:00,The Topocean Group,FTL,8,1,,,1,4,,,
3/29/2023 0:00,The Wahlberg Texas Corporation,LTL,28,7,1,1,6,6,,,9.166666667
3/29/2023 0:00,Trisonic,LTL,4,1,1,1,,,,,19.91666667
3/29/2023 0:00,Upland Enterprises Inc.,LTL,16,2,,,2,,,,
3/29/2023 0:00,Valudor Products,FTL,18,2,,,2,2,,1,
3/29/2023 0:00,Vertical Solutions,LTL,8,2,1,1,1,,,,9.833333333
3/29/2023 0:00,Vogue Hospitality,FTL,16,2,,,2,8,,,
3/29/2023 0:00,Water and Wellness LLC,LTL,10,1,1,1,,,,,3.266666667
3/29/2023 0:00,WIT LOGISTICS,FTL,12,1,,,1,1,,1,
3/29/2023 0:00,Wrap Tite,LTL,11,1,,,1,1,,,
3/28/2023 0:00,"ACR Electronics, Inc.",LTL,14,1,1,1,,,,,4.45
3/28/2023 0:00,AJSRE NY Inc,LTL,58,5,2,2,3,6,,,848.4786667
3/28/2023 0:00,Amer Rugs,LTL,27,2,1,1,1,1,,,2.05
3/28/2023 0:00,American Hyperion Solar LLC,Customs,1,1,,,1,,,,
3/28/2023 0:00,American Hyperion Solar LLC,FCL,88,88,84,84,4,,,,0.802579365
3/28/2023 0:00,American Sanitary Supply Inc,Drayage,1,1,,,1,,,,
3/28/2023 0:00,American Sentry Solar,FTL,27,3,,,3,14,,,
3/28/2023 0:00,Ammega Group,FTL,9,1,1,1,,1,,,118.3833333
3/28/2023 0:00,Asia-Yisehak,LTL,11,1,,,1,1,,,
3/28/2023 0:00,"Astera, inc",FTL,48,6,,,6,8,,1,
3/28/2023 0:00,AVRS FURNITURE,LTL,22,2,2,2,,2,,,3.566666667
3/28/2023 0:00,Axess Americas Events Inc,LTL,10,1,1,1,,1,,,6.7
3/28/2023 0:00,Bandit Fitness,LTL,12,1,,,1,,,,
3/28/2023 0:00,Baystar,FTL,21,1,,,1,8,,1,
3/28/2023 0:00,BBQ Grill Outlet,LTL,57,4,,,4,,,,
3/28/2023 0:00,Big Frig,LTL,22,2,1,1,1,,,,3.233333333
3/28/2023 0:00,Big River Rubber & Gasket,LTL,12,1,1,1,,,,,4.2
3/28/2023 0:00,Bravus Brewing Company,LTL,42,3,,,3,,,,
3/28/2023 0:00,Caig Laboratories,LTL,16,2,1,1,1,4,,,9.7
3/28/2023 0:00,Carolina Cotton Works,LTL,29,2,,,2,2,,,
3/28/2023 0:00,Civit Products,LTL,12,1,,,1,1,,,
3/28/2023 0:00,Clovis Polycon,LTL,39,3,1,1,2,,,,17.86666667
3/28/2023 0:00,COAST CRATING & PACKAGING,LTL,12,1,,,1,,,,
3/28/2023 0:00,ConXtech,FTL,20,2,1,1,,14,1,1,114.25
3/28/2023 0:00,ConXtech,LTL,26,2,1,1,1,,,,3.033333333
3/28/2023 0:00,D P Nicoli,FTL,46,4,,,4,27,,2,
3/28/2023 0:00,Dahdoul Textiles,FTL,24,3,1,1,2,5,,,7.783333333
3/28/2023 0:00,Dahdoul Textiles,LTL,199,14,8,8,6,5,,,41.44536232
3/28/2023 0:00,DIY International Freight,FCL,1,1,1,1,,,,,1.066666667
3/28/2023 0:00,DRC Industries,FTL,125,13,11,11,2,39,,1,20.88673139
3/28/2023 0:00,DRC Industries,LTL,134,11,5,5,6,5,,,2.467759563
3/28/2023 0:00,DreamPod,LTL,63,7,2,2,5,5,,,3.241666667
3/28/2023 0:00,Electric Boarding Co,LTL,13,1,1,1,,1,,,3.666666667
3/28/2023 0:00,Elevate Sports,FCL,1,1,,,1,,,,
3/28/2023 0:00,Elevate Sports,LCL,1,1,,,1,,,,
3/28/2023 0:00,EOS Trading Corp,LTL,4,1,1,1,,,,,39.68333333
3/28/2023 0:00,Extremegard,LTL,24,2,1,1,1,,,,3.316666667
3/28/2023 0:00,Facility Armor,LTL,190,14,1,1,13,11,,,3.733333333
3/28/2023 0:00,Frimpeks,LTL,12,1,,,1,,,,
3/28/2023 0:00,Golden Dough Foods,LTL,39,3,1,1,2,1,,,3.433333333
3/28/2023 0:00,Grow Cargo,LTL,11,1,1,1,,1,,,69.85
3/28/2023 0:00,Hascor Freight,LTL,10,2,,,2,5,,,
3/28/2023 0:00,Helwig Recycling Inc.,FTL,10,1,1,1,,3,,,23.33333333
3/28/2023 0:00,HEWITT RACING & MFG,LTL,23,2,,,2,3,,,
3/28/2023 0:00,"Hite Plastics, Inc.",FTL,10,1,,,1,2,,,
3/28/2023 0:00,HTP SUPPLY LLC,FTL,18,2,,,2,2,,,
3/28/2023 0:00,Innovative Forage,FTL,8,1,,,1,1,,,
3/28/2023 0:00,Innovative Forage,LTL,55,7,,,7,12,,,
3/28/2023 0:00,Inxeption Marketplace,FTL,21,3,2,2,1,3,,1,44.58333333
3/28/2023 0:00,Inxeption Marketplace,LTL,150,11,,,11,2,,,
3/28/2023 0:00,J.D. Staron Galleries,LCL,1,1,1,1,,,,,6.7
3/28/2023 0:00,J.D. Staron Galleries,LTL,13,1,,,1,2,,,
3/28/2023 0:00,Jacks Bumpers,LTL,8,1,1,,1,1,,,
3/28/2023 0:00,JK Snacks,FTL,67,5,,,5,14,,5,
3/28/2023 0:00,JS Marketing,LTL,12,3,3,3,,,,,6.011111111
3/28/2023 0:00,"JumpSport, Inc.",LTL,50,4,2,2,2,6,,,101.462
3/28/2023 0:00,KOACORE,LTL,4,1,,,1,,,,
3/28/2023 0:00,Konsyl,FTL,28,3,,,3,4,,1,
3/28/2023 0:00,LA Floor Coverings,LTL,50,4,1,1,3,1,,,4.283333333
3/28/2023 0:00,LazySuzy,LTL,50,4,,,4,4,,,
3/28/2023 0:00,Mersi Distribution,LTL,28,7,1,1,6,4,,,19.01666667
3/28/2023 0:00,Mission Solar Energy,FCL,1,1,1,1,,,,,4.983333333
3/28/2023 0:00,MKB Company,LTL,63,5,,,5,4,,,
3/28/2023 0:00,"Nutech Biosciences, Inc.",FTL,9,1,1,1,,2,,,2741.9
3/28/2023 0:00,OnBoard Logistics,LTL,28,2,,,2,4,,,
3/28/2023 0:00,Pactra USA,FTL,16,2,,,2,16,,,
3/28/2023 0:00,Pearl Design Co,LTL,5,1,,,1,4,,,
3/28/2023 0:00,Petersen Linens Company,LTL,14,1,,,1,,,,
3/28/2023 0:00,Pioneers Harvest,FTL,17,1,,,1,7,,1,
3/28/2023 0:00,Pioneers Harvest,LTL,14,2,1,1,1,4,,,3.683333333
3/28/2023 0:00,Presotea US,LTL,11,1,1,1,,1,,,3.016666667
3/28/2023 0:00,Prime Packaging,LTL,31,2,,,2,1,,,
3/28/2023 0:00,Production Test,LTL,38,3,1,,3,3,,,
3/28/2023 0:00,Regal Beloit - International,FCL,40,30,29,30,,,,,-23351.85958
3/28/2023 0:00,Regal Beloit - International,FTL,16,2,1,1,1,2,,,4.866666667
3/28/2023 0:00,Regal Beloit - International,LCL,1,1,1,1,,,,,5782.15
3/28/2023 0:00,Rugged Road Outdoors,LTL,10,1,1,1,,,,,14.53333333
3/28/2023 0:00,Seat Specialists,LTL,4,1,,,1,,,,
3/28/2023 0:00,Size Metal,LTL,26,2,1,1,1,3,,,1.35
3/28/2023 0:00,Source Direct,LTL,16,4,1,1,3,2,,,8.183333333
3/28/2023 0:00,Southeastern Corrugated,FTL,11,1,1,1,,6,,,2.3
3/28/2023 0:00,SRQ FABRICATIONS,LTL,20,5,2,2,3,4,,,2.566666667
3/28/2023 0:00,Sun Image Distributors,LTL,143,11,11,11,,2,,,5.948484848
3/28/2023 0:00,Sweet Street Desserts,FTL,8,1,,,1,5,,,
3/28/2023 0:00,T&B Tube,FTL,15,1,,,1,7,,1,
3/28/2023 0:00,Texoma Mattress,FTL,9,1,,,1,1,,,
3/28/2023 0:00,The Cortina Companies,FTL,9,2,1,1,1,3,,,1211.816667
3/28/2023 0:00,The Cortina Companies,LTL,15,1,,,1,1,,,
3/28/2023 0:00,The Wahlberg Texas Corporation,LTL,20,5,,,5,6,,,
3/28/2023 0:00,Valudor Products,FTL,36,4,1,1,3,9,,,6.6
3/28/2023 0:00,Vogue Hospitality,FTL,16,2,,,2,4,,,
3/28/2023 0:00,WIT LOGISTICS,FTL,10,1,1,1,,1,,,2.983333333
3/27/2023 0:00,5J Logistics,LTL,102,7,1,1,6,,,,1104.383333
3/27/2023 0:00,"Above Edge, Inc",LTL,5,1,,,1,3,,,
3/27/2023 0:00,"ACR Electronics, Inc.",LTL,14,1,1,1,,,,,5.1
3/27/2023 0:00,Aeotec Americas,LTL,13,1,1,1,,1,,,1.316666667
3/27/2023 0:00,AJSRE NY Inc,LTL,112,11,5,5,6,4,,,109.6633333
3/27/2023 0:00,American Hyperion Solar LLC,Customs,4,4,,,4,,,,
3/27/2023 0:00,Apollo Enclosures,LTL,4,1,1,1,,1,,,14.45
3/27/2023 0:00,"Astera, inc",FTL,8,1,,,1,1,,,
3/27/2023 0:00,Axess Americas Events Inc,LTL,10,1,,,1,1,,,
3/27/2023 0:00,"Chasing Alpha, LLC - International",LTL,13,1,1,1,,,,,11.5
3/27/2023 0:00,Clovis Polycon,FTL,10,1,,,1,7,,1,
3/27/2023 0:00,ConXtech,FTL,93,9,8,9,,72,,,33.11129032
3/27/2023 0:00,"Dabos, Inc",FTL,13,1,,,1,2,,1,
3/27/2023 0:00,Dahdoul Textiles,FTL,19,2,,,2,5,,1,
3/27/2023 0:00,Dahdoul Textiles,LTL,162,12,5,5,7,4,,,14.45112994
3/27/2023 0:00,DRC Industries,FTL,191,18,12,12,6,68,,1,37.64663978
3/27/2023 0:00,DRC Industries,LTL,140,11,7,7,4,1,,,15.44867424
3/27/2023 0:00,DreamPod,LTL,18,2,,,2,4,,,
3/27/2023 0:00,Dynamic Wood Products Inc,LTL,16,2,2,1,1,2,,,18.9
3/27/2023 0:00,Facility Armor,LTL,29,2,1,1,1,2,,,50.08333333
3/27/2023 0:00,Flip-Out Designs,LTL,13,1,1,1,,,,,4.85
3/27/2023 0:00,Fortress Edging LLC,LTL,24,2,1,1,1,,,,16.48333333
3/27/2023 0:00,Frimpeks,LTL,37,3,1,1,2,,,,4.266666667
3/27/2023 0:00,FULLSTAR TRADING INC.,Customs,1,1,1,1,,,,,8.233333333
3/27/2023 0:00,Golden Dough Foods,LTL,13,1,1,1,,,,,5.783333333
3/27/2023 0:00,Gotham Synergy,Customs,2,2,2,2,,,,,1.516666667
3/27/2023 0:00,HD Buttercup LP,FTL,8,1,1,1,,1,,,0.933333333
3/27/2023 0:00,HD Buttercup LP,LTL,8,2,2,2,,,,,11.34166667
3/27/2023 0:00,HEWITT RACING & MFG,LTL,11,1,,,1,,,,
3/27/2023 0:00,HTP SUPPLY LLC,FTL,20,2,,,2,2,,,
3/27/2023 0:00,Innovative Forage,FTL,10,1,,,1,2,,1,
3/27/2023 0:00,Innovative Forage,LTL,13,1,,,1,,,,
3/27/2023 0:00,Inxeption Marketplace,FTL,7,1,1,1,,3,,,150.6333333
3/27/2023 0:00,Inxeption Marketplace,LTL,219,16,2,2,14,14,,,4.567816092
3/27/2023 0:00,inxtrans,LTL,10,1,,,1,,,,
3/27/2023 0:00,J.D. Staron Galleries,LTL,13,1,,,1,,,,
3/27/2023 0:00,JK Snacks,FTL,34,4,,,4,4,,1,
3/27/2023 0:00,JS Marketing,LTL,8,2,1,1,1,,,,2.966666667
3/27/2023 0:00,"JumpSport, Inc.",LTL,90,7,2,2,5,10,,,72.45833333
3/27/2023 0:00,Kettle Interiors Agencies,Customs,2,2,2,2,,,,,11.075
3/27/2023 0:00,KOACORE,FTL,16,4,,,4,1,,4,
3/27/2023 0:00,KOACORE,LTL,8,2,,,2,,,,
3/27/2023 0:00,LA Floor Coverings,LTL,140,11,1,1,10,2,,,3.233333333
3/27/2023 0:00,LazySuzy,LTL,114,9,1,1,8,8,,,8.65
3/27/2023 0:00,LOOMLAN,LTL,44,4,2,2,2,4,,,12.90151515
3/27/2023 0:00,Marcoselectronics,FTL,2,1,,,1,1,,,
3/27/2023 0:00,Mersi Distribution,LTL,28,7,,,7,7,,,
3/27/2023 0:00,MKB Company,FTL,10,1,1,1,,2,,,8.183333333
3/27/2023 0:00,MKB Company,LTL,64,5,2,2,3,3,,,2.142
3/27/2023 0:00,"Nutech Biosciences, Inc.",LTL,12,1,,,1,1,,,
3/27/2023 0:00,OnBoard Logistics,FTL,10,1,,,1,1,,1,
3/27/2023 0:00,OnBoard Logistics,LTL,67,5,1,1,4,,,,53.8
3/27/2023 0:00,Petersen Linens Company,LTL,12,1,,,1,,,,
3/27/2023 0:00,PR Steelecoat,LTL,13,1,,,1,,,,
3/27/2023 0:00,Presotea US,LTL,26,2,,,2,,,,
3/27/2023 0:00,Priority Tire,LTL,28,2,1,1,1,2,,,3.566666667
3/27/2023 0:00,Reclaimed Warehouse,LTL,13,1,1,,1,2,,,
3/27/2023 0:00,Rehab Racing Development,LTL,60,5,5,5,,,,,2.696666667
3/27/2023 0:00,Renwick Handcrafted Tiles,LTL,9,1,,,1,3,,,
3/27/2023 0:00,Rhinotex,LTL,12,3,,,3,1,,,
3/27/2023 0:00,Robbins Brothers Carpet Outlet,FTL,10,1,1,1,,1,,,4.033333333
3/27/2023 0:00,"Runergy PV Technology (Thailand) Co., LTD",Drayage,2,2,2,2,,,,,2.441666667
3/27/2023 0:00,Runnin 4 Tacos,LTL,23,3,2,2,1,3,,,20.34259259
3/27/2023 0:00,S.F.E. Group,FCL,5,3,3,3,,,,,3.283333333
3/27/2023 0:00,Seat Specialists,LTL,4,1,,,1,2,,,
3/27/2023 0:00,Sipa North America,LTL,12,1,1,1,,,,,4.183333333
3/27/2023 0:00,Source Direct,LTL,32,8,,,8,2,,,
